loan_status,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
0,0.078125,0.096277405,0,0.333333333,0.340449438,0.072289157,0.035714286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.09375,0.09038287,0.243902439,0.565217391,0.692134831,0.13253012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.09375,0.096277405,0.097560976,0.072463768,0.47752809,0.012048193,0.035714286,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.078125,0.032417978,0.219512195,0.710144928,0.55,0.43373494,0.035714286,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.03125,0.005108597,0.048780488,0.101449275,0.312921348,0.337349398,0.035714286,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.032419942,0.073170732,0.710144928,0.361797753,0.43373494,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.005108597,0.12195122,0.15942029,0.116292135,0.506024096,0.035714286,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.0625,0.025592106,0.170731707,0.710144928,0.621910112,0.457831325,0.071428571,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0.078125,0.030455097,0.219512195,0.710144928,0.556741573,0.457831325,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0.09375,0.030455097,0.073170732,0.710144928,0.346067416,0.457831325,0.071428571,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.005108597,0.170731707,0.141304348,0.020786517,0.445783133,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.078125,0.033702986,0.219512195,0.710144928,0.432022472,0.409638554,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.034384787,0.073170732,0.710144928,0.27752809,0.409638554,0.035714286,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.034875999,0.219512195,0.710144928,0.27752809,0.397590361,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.091856503,0.024390244,0.275362319,0.399438202,0.060240964,0.071428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.034875999,0.097560976,0.710144928,0.271348315,0.397590361,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.03125,0.032911154,0.024390244,0.710144928,0.591573034,0.421686747,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.09375,0.091365292,0.073170732,0.565217391,0.379775281,0.13253012,0.071428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.046875,0.091363327,0,0.68115942,0.36011236,0.156626506,0.035714286,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.046875,0.036349632,0.024390244,0.710144928,0.292134831,0.385542169,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.046875,0.036597203,0.170731707,0.710144928,0.298876404,0.385542169,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.089400447,0.219512195,0.275362319,0.271348315,0.060240964,0.071428571,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.0625,0.088909236,0.097560976,1,0.393258427,0.228915663,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.088909236,0.146341463,0.420289855,0.553370787,0.096385542,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0625,0.028514813,0.195121951,0.710144928,0.556741573,0.409638554,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0.046875,0.037045188,0.170731707,0.710144928,0.55,0.373493976,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0.015625,0.005108597,0.097560976,0.166666667,0.52247191,0.518072289,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0625,0.037150798,0.195121951,0.710144928,0.57752809,0.373493976,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.0625,0.037151289,0,0.710144928,0.445505618,0.373493976,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.0625,0.037332055,0.146341463,0.710144928,0.06741573,0.373493976,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.09375,0.037332055,0.12195122,0.710144928,0.46011236,0.373493976,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.03125,0.088909236,0.097560976,0.710144928,0.333707865,0.168674699,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.088909236,0.243902439,0.130434783,0.126966292,0.036144578,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.088905306,0.170731707,0.623188406,0.507865169,0.144578313,0.071428571,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.088418025,0.12195122,0.057971014,0.36011236,0.012048193,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.08252349,0.146341463,0.565217391,0.452247191,0.144578313,0.071428571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0625,0.087926813,0.048780488,0.565217391,0.341011236,0.13253012,0.035714286,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.087903235,0.219512195,0.420289855,0.034269663,0.096385542,0.035714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.034386752,0.170731707,0.710144928,0.614044944,0.409638554,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.078125,0.037823266,0.12195122,0.710144928,0.10505618,0.373493976,0.035714286,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.038117993,0.024390244,0.710144928,0.333707865,0.373493976,0.035714286,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.038314477,0.195121951,0.710144928,0.271348315,0.361445783,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.0625,0.038805689,0.12195122,0.710144928,0.320224719,0.361445783,0.035714286,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.038805689,0.12195122,0.710144928,0.421348315,0.361445783,0.035714286,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.0625,0.08645318,0.195121951,0.507246377,0.742696629,0.120481928,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.046875,0.08645318,0.195121951,0.797101449,0.11741573,0.192771084,0.035714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.005108597,0.048780488,0.101449275,0.633707865,0.337349398,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0.03125,0.005108597,0,0.046376812,0.321348315,0.180722892,0.071428571,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.039542505,0.146341463,0.710144928,0.723595506,0.361445783,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.0625,0.039788111,0.12195122,0.710144928,0.292134831,0.34939759,0.071428571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.08645318,0.170731707,0.391304348,0.369101124,0.096385542,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.09375,0.08645318,0.048780488,0.333333333,0.236516854,0.084337349,0.071428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.078125,0.068180121,0.219512195,0.275362319,0.720786517,0.072289157,0.071428571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0.0625,0.040770534,0.195121951,0.710144928,0.529213483,0.34939759,0.035714286,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0.0625,0.034875999,0,0.710144928,0.521348315,0.397590361,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.046875,0.03536721,0.170731707,0.710144928,0.595505618,0.397590361,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.046875,0.030560708,0.024390244,0.710144928,0.558988764,0.385542169,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0.078125,0.042244167,0.219512195,0.710144928,0.312921348,0.337349398,0.071428571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.015625,0.005403324,0,0.165217391,0.139325843,0.493975904,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.08645318,0.048780488,0.710144928,0.312921348,0.168674699,0.071428571,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.08645318,0.195121951,0.594202899,0.340449438,0.144578313,0.035714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.08645318,0.219512195,0.565217391,0.496629213,0.13253012,0.071428571,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.09375,0.08645318,0,0.275362319,0.14494382,0.072289157,0.071428571,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.08645318,0.073170732,0.273913043,0.328089888,0.072289157,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.046875,0.036349632,0.048780488,0.710144928,0.612359551,0.385542169,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0.078125,0.030602461,0.073170732,0.710144928,0.702808989,0.385542169,0.071428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0.046875,0.042244167,0,0.710144928,0.333707865,0.337349398,0.035714286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.036840844,0.219512195,0.710144928,0.535955056,0.385542169,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0625,0.043128348,0.097560976,0.710144928,0.45,0.325301205,0.035714286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.04322659,0.146341463,0.710144928,0.408426966,0.325301205,0.035714286,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.04322659,0.024390244,0.710144928,0.410674157,0.325301205,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.046875,0.044012528,0.073170732,0.710144928,0.55,0.325301205,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.046875,0.005403324,0.024390244,0.036231884,0.407865169,0.144578313,0.035714286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0.046875,0.032690109,0.073170732,0.710144928,0.765168539,0.361445783,0.071428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0.078125,0.039198658,0.048780488,0.710144928,0.591573034,0.361445783,0.035714286,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.09375,0.083997123,0.073170732,0.060869565,0.195505618,0.012048193,0.071428571,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.078125,0.083997123,0.243902439,0.217391304,0.139325843,0.060240964,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.083997123,0.195121951,0.594202899,0.369101124,0.144578313,0.035714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.046875,0.005403324,0.097560976,0.101449275,0.480898876,0.325301205,0.071428571,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.005403324,0.097560976,0.11884058,0.312921348,0.373493976,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.03125,0.041261745,0.146341463,0.710144928,0.570786517,0.337349398,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.078125,0.034777756,0.048780488,0.710144928,0.312921348,0.337349398,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.041261745,0,0.710144928,0.535955056,0.337349398,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.078125,0.005403324,0.048780488,0.036231884,0.555617978,0.144578313,0.071428571,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.09375,0.041261745,0.048780488,0.710144928,0.574719101,0.337349398,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.078125,0.04715628,0.024390244,0.710144928,0.219662921,0.301204819,0.071428571,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.046875,0.005403324,0,0.089855072,0.452247191,0.289156627,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.048335187,0.195121951,0.710144928,0.27752809,0.289156627,0.035714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.04322659,0.024390244,0.710144928,0.637640449,0.325301205,0.071428571,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.046875,0.043717801,0,0.710144928,0.515168539,0.325301205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.03125,0.083997123,0.146341463,0.086956522,0.364606742,0.024096386,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.046875,0.083997123,0.073170732,0.194202899,0.166292135,0.048192771,0.035714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.08385369,0.219512195,0.246376812,0.290449438,0.060240964,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.083505912,0.048780488,0.24057971,0.497191011,0.060240964,0.035714286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.09375,0.083505912,0.195121951,0.333333333,0.399438202,0.084337349,0.071428571,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.077611377,0.12195122,0.710144928,0.594382022,0.180722892,0.035714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.09375,0.083244097,0.243902439,0.275362319,0.353370787,0.072289157,0.071428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.015625,0.005403324,0,0.077536232,0.343820225,0.253012048,0.035714286,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.078125,0.045191435,0.048780488,0.710144928,0.576404494,0.313253012,0.071428571,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0.015625,0.005462269,0,0.028985507,0.290449438,0.120481928,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.046128666,0.195121951,0.710144928,0.403932584,0.313253012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.046875,0.005503531,0.170731707,0.066666667,0.17247191,0.21686747,0.035714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.078125,0.07643247,0,0.855072464,0.665730337,0.228915663,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.0625,0.082277884,0.146341463,0.507246377,0.195505618,0.120481928,0.071428571,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.081543032,0.073170732,0.275362319,0.319662921,0.072289157,0.071428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.075648497,0,0.710144928,0.515168539,0.192771084,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0.09375,0.081541067,0,0.362318841,0.393258427,0.096385542,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.0625,0.052068392,0.170731707,0.710144928,0.57752809,0.277108434,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.03125,0.00558016,0.170731707,0.057971014,0.399438202,0.192771084,0.035714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.064004826,0.073170732,0.130434783,0.621910112,0.036144578,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0.078125,0.081541067,0.048780488,0.565217391,0.116292135,0.144578313,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.03125,0.047441182,0.146341463,0.710144928,0.535955056,0.301204819,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.078125,0.053542026,0.170731707,0.710144928,0.410674157,0.265060241,0.071428571,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.0625,0.056980505,0.195121951,0.710144928,0.293820225,0.253012048,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.056980505,0.146341463,0.710144928,0.298876404,0.253012048,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.056980505,0.170731707,0.710144928,0.256741573,0.253012048,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.043128348,0.12195122,0.710144928,0.556741573,0.277108434,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0.015625,0.00569805,0.12195122,0.014492754,0.10505618,0.072289157,0.071428571,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0.09375,0.05108597,0.048780488,0.710144928,0.541011236,0.277108434,0.035714286,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0.09375,0.061890652,0.146341463,0.710144928,0.299438202,0.228915663,0.035714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.061892617,0.097560976,0.710144928,0.595505618,0.228915663,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.061892617,0.170731707,0.710144928,0.341011236,0.228915663,0.071428571,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.081541067,0.097560976,0.565217391,0.399438202,0.144578313,0.071428571,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.081541067,0,0.333333333,0.457865169,0.084337349,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.03125,0.081049856,0.024390244,0.391304348,0.321348315,0.096385542,0.035714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.080927053,0.243902439,0.688405797,0.418539326,0.168674699,0.035714286,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.046875,0.080853371,0.073170732,0.565217391,0.346067416,0.144578313,0.035714286,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.080700114,0.12195122,0.037681159,0.320224719,0.012048193,0.035714286,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.080558645,0.048780488,1,0.293820225,0.253012048,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.063513614,0.146341463,0.710144928,0.278089888,0.228915663,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.00569805,0.12195122,0.08115942,0.054494382,0.253012048,0.071428571,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.063857462,0.195121951,0.710144928,0.598314607,0.228915663,0.035714286,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.078125,0.063857462,0.170731707,0.710144928,0.292134831,0.228915663,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.00569805,0,0.07826087,0.711797753,0.253012048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.078125,0.064348674,0.12195122,0.710144928,0.333707865,0.228915663,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.064672873,0.243902439,0.710144928,0.399438202,0.21686747,0.071428571,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.069260786,0,0.710144928,0.256741573,0.204819277,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.071716842,0.097560976,0.710144928,0.27752809,0.204819277,0.035714286,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.079085011,0.073170732,0.263768116,0.032022472,0.072289157,0.035714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.03125,0.073190476,0.12195122,0.68115942,0.573033708,0.192771084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0625,0.079085011,0.12195122,0.565217391,0.278089888,0.144578313,0.071428571,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.079085011,0,0.710144928,0.804494382,0.180722892,0.071428571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.015625,0.079085011,0.12195122,0.565217391,0.083707865,0.144578313,0.071428571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.005894535,0.170731707,0.15942029,0.139325843,0.457831325,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.005894535,0.073170732,0.051449275,0.429213483,0.168674699,0.071428571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.046875,0.005894535,0.170731707,0.043478261,0.054494382,0.156626506,0.035714286,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.07073442,0.024390244,0.710144928,0.534269663,0.204819277,0.035714286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.046875,0.005894535,0.024390244,0.147826087,0.416853933,0.421686747,0.071428571,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.0625,0.005904359,0.073170732,0.09057971,0.658426966,0.277108434,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.03125,0.005940709,0.048780488,0.144927536,0.096629213,0.409638554,0.035714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.078125,0.083997123,0.048780488,0.710144928,0.195505618,0.168674699,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.005992777,0.146341463,0.043478261,0.393258427,0.144578313,0.035714286,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.088909236,0.170731707,0.710144928,0.407865169,0.168674699,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.077611377,0.219512195,0.710144928,0.315168539,0.180722892,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.09375,0.077120166,0.243902439,0.855072464,0.139325843,0.228915663,0.071428571,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.03125,0.076628955,0,1,0.293820225,0.265060241,0.071428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.108557686,0.12195122,0.710144928,0.361797753,0.13253012,0.071428571,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.078125,0.006091019,0.024390244,0.130434783,0.197752809,0.361445783,0.071428571,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.046875,0.006140141,0.146341463,0.112318841,0.236516854,0.325301205,0.071428571,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.078125,0.022350112,0.146341463,0.702898551,0.494382022,0.602409639,0.035714286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.02750783,0.097560976,0.702898551,0.219662921,0.493975904,0.035714286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.039395142,0.195121951,0.695652174,0.473595506,0.34939759,0.071428571,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.03125,0.006287504,0.12195122,0.043478261,0.293820225,0.144578313,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.04322659,0.195121951,0.695652174,0.339325843,0.325301205,0.071428571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.076628955,0.12195122,1,0.125842697,0.265060241,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.076628955,0.219512195,0.333333333,0.637640449,0.084337349,0.071428571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.078125,0.076628955,0.024390244,0.333333333,0.236516854,0.084337349,0.071428571,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.076628955,0.146341463,0.710144928,0.38258427,0.192771084,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.078125,0.05982953,0,0.275362319,0.487078652,0.084337349,0.071428571,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0.078125,0.024560562,0.048780488,0.688405797,0.480898876,0.542168675,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.028735858,0.024390244,0.688405797,0.292134831,0.469879518,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.078125,0.031634004,0.219512195,0.688405797,0.682022472,0.421686747,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0.09375,0.025565089,0.024390244,0.688405797,0.535955056,0.445783133,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
